Year,Age,Ht,Wt,BMI,G,GS,Cmp,Att,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds.1,Sk%,Y/A,AY/A,ANY/A,Y/G,W,L,T,4QC,GWD,Att.1,Yds.2,Y/A.1,TD.1,Y/G.1,2PM,Pts,PB,AP1
1999,29,73,200.0,26.4,13.0,10.0,225,375,60.0,2544,11,11,1,2.9,2.93,77.9,15,104,3.8,6.78,6.05,5.55,195.7,2.0,8.0,0.0,0.0,0.0,45,231,5.13,2,17.8,0.0,12,0,0
1998,28,73,223.0,29.4,8.0,2.0,51,93,54.84,739,3,3,1,3.2,3.23,78.2,15,79,13.9,7.95,7.14,5.42,92.4,1.0,1.0,0.0,1.0,1.0,15,103,6.87,0,12.9,0.0,0,0,0
2004,28,74,240.0,30.8,15.0,15.0,300,469,63.97,3875,31,8,0,6.6,1.71,104.7,32,192,6.4,8.26,8.82,7.87,258.3,13.0,2.0,0.0,2.0,2.0,41,220,5.37,3,14.7,0.0,18,1,0
1990,25,76,224.0,27.3,7.0,3.0,42,83,50.6,464,1,6,0,1.2,7.23,41.4,15,103,15.3,5.59,2.58,1.13,66.3,0.0,3.0,0.0,0.0,0.0,13,71,5.46,1,10.1,0.0,6,0,0
1998,31,72,189.0,25.6,16.0,1.0,24,38,63.16,312,4,3,0,10.5,7.89,91.1,5,20,11.6,8.21,6.76,5.51,19.5,1.0,0.0,0.0,1.0,1.0,8,7,0.88,0,0.4,0.0,0,0,0
2013,28,74,216.0,27.7,3.0,3.0,57,96,59.38,615,5,3,0,5.2,3.13,82.6,6,48,5.9,6.41,6.04,5.22,205.0,3.0,0.0,0.0,1.0,1.0,6,16,2.67,0,5.3,0.0,0,0,0
1999,29,77,230.0,27.3,8.0,5.0,84,169,49.7,944,2,6,0,1.2,3.55,55.9,18,130,9.6,5.59,4.22,3.12,118.0,3.0,2.0,0.0,0.0,0.0,13,49,3.77,0,6.1,0.0,0,0,0
2009,23,74,232.0,29.8,15.0,15.0,196,364,53.85,2444,12,20,2,3.3,5.49,63.0,26,195,6.7,6.71,4.9,4.07,162.9,8.0,7.0,0.0,0.0,0.0,36,106,2.94,3,7.1,0.0,18,0,0
1992,24,74,205.0,26.3,4.0,3.0,50,86,58.14,677,3,4,0,3.5,4.65,75.6,16,104,15.7,7.87,6.48,4.44,169.3,2.0,1.0,0.0,0.0,0.0,20,124,6.2,0,31.0,0.0,0,0,0
2011,23,75,220.0,27.5,16.0,16.0,421,663,63.5,5038,41,16,3,6.2,2.41,97.2,36,257,5.2,7.6,7.75,6.98,314.9,10.0,6.0,0.0,3.0,4.0,22,78,3.55,0,4.9,0.0,0,0,0
2001,33,77,235.0,27.9,16.0,16.0,340,559,60.82,3406,13,11,0,2.3,1.97,77.7,44,269,7.3,6.09,5.67,4.81,212.9,9.0,7.0,0.0,3.0,5.0,39,120,3.08,3,7.5,0.0,18,0,0
2016,28,75,220.0,27.5,16.0,16.0,388,594,65.32,4327,24,10,1,4.0,1.68,93.3,37,216,5.9,7.28,7.34,6.56,270.4,9.0,7.0,0.0,8.0,8.0,37,207,5.59,2,12.9,0.0,12,0,0
1997,27,73,223.0,29.4,11.0,11.0,184,317,58.04,2125,8,7,0,2.5,2.21,77.6,39,244,11.0,6.7,6.21,4.85,193.2,3.0,8.0,0.0,1.0,1.0,45,234,5.2,3,21.3,0.0,18,0,0
1992,37,75,216.0,27.0,4.0,4.0,83,137,60.58,912,5,3,1,3.6,2.19,83.3,10,67,6.8,6.66,6.4,5.51,228.0,1.0,3.0,0.0,0.0,0.0,6,17,2.83,0,4.3,0.0,0,0,0
2001,24,76,225.0,27.4,15.0,14.0,264,413,63.92,2843,18,12,2,4.4,2.91,86.5,41,216,9.0,6.88,6.45,5.39,189.5,11.0,3.0,0.0,3.0,3.0,36,43,1.19,0,2.9,0.0,0,1,0
1991,32,75,210.0,26.2,5.0,5.0,72,122,59.02,825,3,10,0,2.5,8.2,53.5,8,42,6.2,6.76,3.57,3.02,165.0,2.0,3.0,0.0,0.0,0.0,13,33,2.54,0,6.6,0.0,0,0,0
2004,25,77,235.0,27.9,13.0,13.0,263,432,60.88,2897,18,18,3,4.2,4.17,77.3,25,178,5.5,6.71,5.66,4.96,222.8,6.0,7.0,0.0,2.0,3.0,18,47,2.61,1,3.6,0.0,6,0,0
2017,29,75,220.0,27.5,16.0,16.0,371,565,65.66,4446,29,10,3,5.1,1.77,99.3,47,287,7.7,7.87,8.1,7.01,277.9,9.0,7.0,0.0,1.0,4.0,29,98,3.38,0,6.1,1.0,2,0,0
2002,25,74,213.0,27.3,7.0,7.0,125,221,56.56,1465,7,8,0,3.2,3.62,72.3,19,130,7.9,6.63,5.63,4.65,209.3,3.0,4.0,0.0,2.0,2.0,27,91,3.37,0,13.0,0.0,0,0,0
1999,22,73,208.0,27.4,15.0,6.0,127,235,54.04,1465,8,10,0,3.4,4.26,66.7,18,94,7.1,6.23,5.0,4.27,97.7,2.0,4.0,0.0,0.0,0.0,32,160,5.0,0,10.7,1.0,2,0,0
1986,24,70,180.0,25.8,4.0,1.0,23,46,50.0,361,3,2,0,6.5,4.35,80.1,6,30,11.5,7.85,7.2,5.79,90.3,1.0,0.0,0.0,1.0,1.0,9,36,4.0,1,9.0,0.0,6,0,0
2011,32,72,209.0,28.3,16.0,16.0,468,657,71.23,5476,46,14,1,7.0,2.13,110.6,24,158,3.5,8.33,8.78,8.23,342.3,13.0,3.0,0.0,3.0,4.0,21,86,4.1,1,5.4,0.0,6,1,0
1987,26,74,215.0,27.6,8.0,3.0,37,69,53.62,570,10,0,0,14.5,0.0,120.8,3,25,4.2,8.26,11.16,10.35,71.3,2.0,1.0,0.0,0.0,0.0,26,190,7.31,1,23.8,0.0,6,0,0
2012,32,74,230.0,29.5,16.0,16.0,425,648,65.59,4903,28,19,3,4.3,2.93,90.5,36,263,5.3,7.57,7.11,6.35,306.4,8.0,8.0,0.0,5.0,5.0,30,49,1.63,1,3.1,1.0,8,0,0
1996,23,76,230.0,28.0,14.0,13.0,192,368,52.17,2544,15,15,1,4.1,4.08,71.0,48,306,11.5,6.91,5.89,4.48,181.7,5.0,8.0,0.0,0.0,0.0,61,212,3.48,0,15.1,1.0,2,0,0
2000,31,74,222.0,28.5,16.0,16.0,338,580,58.28,3812,20,16,1,3.4,2.76,78.0,33,236,5.4,6.57,6.02,5.31,238.3,9.0,7.0,0.0,0.0,4.0,27,108,4.0,0,6.8,0.0,0,0,0
2016,24,77,237.0,28.1,16.0,16.0,379,607,62.44,3782,16,14,0,2.6,2.31,79.3,33,213,5.2,6.23,5.72,5.09,236.4,7.0,9.0,0.0,1.0,1.0,46,150,3.26,2,9.4,1.0,14,0,0
2007,38,74,222.0,28.5,16.0,16.0,356,535,66.54,4155,28,15,1,5.2,2.8,95.7,15,93,2.7,7.77,7.55,7.18,259.7,13.0,3.0,0.0,2.0,4.0,29,12,0.41,0,0.8,0.0,0,1,0
2003,28,74,215.0,27.6,16.0,15.0,266,449,59.24,3219,19,16,2,4.2,3.56,80.6,23,168,4.9,7.17,6.41,5.74,201.2,10.0,5.0,0.0,5.0,7.0,42,39,0.93,1,2.4,0.0,6,0,0
2012,23,76,235.0,28.6,10.0,10.0,162,278,58.27,1662,9,6,3,3.2,2.16,77.4,22,158,7.3,5.98,5.65,4.71,166.2,1.0,9.0,0.0,1.0,1.0,18,56,3.11,0,5.6,0.0,0,0,0
1993,30,75,202.0,25.2,8.0,2.0,51,90,56.67,605,2,4,0,2.2,4.44,66.2,8,53,8.2,6.72,5.17,4.2,75.6,2.0,0.0,0.0,0.0,0.0,14,41,2.93,2,5.1,0.0,12,0,0
1985,31,75,210.0,26.2,11.0,11.0,197,370,53.24,2488,19,18,4,5.1,4.86,71.3,19,143,4.9,6.72,5.56,4.92,226.2,1.0,10.0,0.0,0.0,0.0,9,28,3.11,0,2.5,0.0,0,0,0
1997,34,76,212.0,25.8,6.0,3.0,44,88,50.0,501,6,4,0,6.8,4.55,71.3,7,60,7.4,5.69,5.01,4.01,83.5,1.0,2.0,0.0,0.0,0.0,19,127,6.68,0,21.2,0.0,0,0,0
2018,30,73,215.0,28.4,16.0,16.0,365,586,62.29,3890,18,15,0,3.1,2.56,81.2,34,235,5.5,6.64,6.1,5.39,243.1,6.0,10.0,0.0,3.0,4.0,26,93,3.58,2,5.8,0.0,12,0,0
1985,27,73,193.0,25.5,16.0,16.0,285,532,53.57,3602,27,20,1,5.1,3.76,76.2,52,448,8.9,6.77,6.09,4.78,225.1,8.0,8.0,0.0,2.0,2.0,35,121,3.46,1,7.6,0.0,6,0,0
2002,28,74,212.0,27.2,16.0,16.0,284,530,53.58,2972,18,20,1,3.4,3.77,65.7,36,248,6.4,5.61,4.59,3.86,185.8,5.0,11.0,0.0,2.0,4.0,46,283,6.15,2,17.7,0.0,12,0,0
2002,27,76,235.0,28.6,16.0,10.0,267,419,63.72,3075,15,10,1,3.6,2.39,87.8,26,143,5.8,7.34,6.98,6.25,192.2,5.0,5.0,0.0,1.0,3.0,40,202,5.05,1,12.6,1.0,8,0,0
2013,26,74,220.0,28.2,16.0,16.0,363,586,61.95,4293,33,20,2,5.6,3.41,88.8,29,182,4.7,7.33,6.92,6.29,268.3,11.0,5.0,0.0,0.0,3.0,61,183,3.0,2,11.4,0.0,12,0,0
2001,26,76,235.0,28.6,13.0,12.0,176,321,54.83,2023,7,8,0,2.2,2.49,70.9,38,251,10.6,6.3,5.62,4.32,155.6,5.0,7.0,0.0,0.0,2.0,40,141,3.53,0,10.8,0.0,0,0,0
2001,36,76,224.0,27.3,14.0,14.0,223,365,61.1,2847,16,14,3,4.4,3.84,84.1,41,261,10.1,7.8,6.95,5.61,203.4,6.0,8.0,0.0,0.0,2.0,25,84,3.36,0,6.0,0.0,0,0,0
2006,34,74,219.0,28.1,16.0,16.0,372,596,62.42,4208,21,22,2,3.5,3.69,79.9,63,388,9.6,7.06,6.1,4.93,263.0,3.0,13.0,0.0,1.0,1.0,34,156,4.59,2,9.8,0.0,12,0,0
2015,26,76,240.0,29.2,7.0,7.0,162,293,55.29,1881,15,12,0,5.1,4.1,74.9,15,88,4.9,6.42,5.6,5.04,268.7,2.0,5.0,0.0,1.0,2.0,33,196,5.94,0,28.0,0.0,0,0,0
2017,25,77,236.0,28.0,16.0,16.0,315,523,60.23,3687,21,13,1,4.0,2.49,84.7,24,123,4.4,7.05,6.73,6.21,230.4,10.0,6.0,0.0,1.0,1.0,57,322,5.65,2,20.1,0.0,12,0,0
1991,25,72,230.0,31.2,8.0,8.0,116,194,59.79,1339,5,9,0,2.6,4.64,69.9,11,42,5.4,6.9,5.33,4.84,167.4,6.0,2.0,0.0,1.0,1.0,25,125,5.0,2,15.6,0.0,12,0,0
2007,24,77,232.0,27.5,15.0,15.0,238,382,62.3,2546,9,17,0,2.4,4.45,71.1,25,157,6.1,6.66,5.13,4.43,169.7,9.0,6.0,0.0,0.0,0.0,93,395,4.25,3,26.3,0.0,18,0,0
2018,23,73,215.0,28.4,14.0,13.0,310,486,63.79,3725,27,14,2,5.6,2.88,93.7,25,173,4.9,7.66,7.48,6.77,266.1,6.0,7.0,0.0,3.0,4.0,39,131,3.36,0,9.4,1.0,2,0,0
1986,31,75,216.0,27.0,16.0,16.0,259,468,55.34,3487,21,22,1,4.5,4.7,74.6,45,359,8.8,7.45,6.23,4.99,217.9,14.0,2.0,0.0,2.0,4.0,43,72,1.67,1,4.5,0.0,6,0,0
2005,29,74,240.0,30.8,9.0,9.0,211,357,59.1,2507,16,9,1,4.5,2.52,85.0,19,112,5.1,7.02,6.78,6.14,278.6,4.0,5.0,0.0,0.0,2.0,25,55,2.2,1,6.1,0.0,6,0,0
1989,26,77,210.0,24.9,16.0,16.0,303,513,59.06,3533,18,14,1,3.5,2.73,80.3,34,192,6.2,6.89,6.36,5.61,220.8,9.0,6.0,1.0,2.0,3.0,30,70,2.33,1,4.4,0.0,6,0,0
1995,32,77,235.0,27.9,13.0,12.0,241,392,61.48,2883,17,10,1,4.3,2.55,87.8,17,87,4.2,7.35,7.07,6.57,221.8,4.0,8.0,0.0,0.0,1.0,18,62,3.44,2,4.8,0.0,12,0,0
2010,25,75,222.0,27.7,15.0,14.0,301,490,61.43,3301,15,19,2,3.1,3.88,75.4,30,178,5.8,6.74,5.6,4.94,220.1,6.0,8.0,0.0,0.0,1.0,35,52,1.49,0,3.5,0.0,0,0,0
1998,27,75,237.0,29.6,3.0,2.0,25,54,46.3,283,1,3,1,1.9,5.56,45.5,12,61,18.2,5.24,3.11,1.62,94.3,0.0,2.0,0.0,0.0,0.0,3,20,6.67,0,6.7,0.0,0,0,0
1997,24,74,230.0,29.5,16.0,16.0,216,415,52.05,2665,14,13,0,3.4,3.13,70.4,31,190,7.0,6.42,5.69,4.87,166.6,8.0,8.0,0.0,1.0,1.0,101,674,6.67,8,42.1,0.0,48,0,0
2010,29,77,220.0,26.1,16.0,16.0,339,539,62.89,4002,31,25,1,5.8,4.64,85.3,16,117,2.9,7.42,6.49,6.09,250.1,10.0,6.0,0.0,1.0,1.0,32,70,2.19,0,4.4,0.0,0,0,0
1988,29,75,210.0,26.2,14.0,10.0,204,332,61.45,2746,15,9,1,4.5,2.71,91.5,33,227,9.0,8.27,7.95,6.61,196.1,7.0,3.0,0.0,0.0,0.0,36,136,3.78,2,9.7,0.0,12,1,0
2012,24,75,220.0,27.5,16.0,16.0,435,727,59.83,4967,20,17,4,2.8,2.34,79.8,29,212,3.8,6.83,6.33,5.81,310.4,4.0,12.0,0.0,3.0,3.0,35,126,3.6,4,7.9,0.0,24,0,0
2005,30,76,235.0,28.6,16.0,16.0,294,449,65.48,3459,24,9,0,5.3,2.0,98.2,24,154,5.1,7.7,7.87,7.15,216.2,13.0,3.0,0.0,2.0,2.0,36,124,3.44,1,7.8,0.0,6,1,0
2010,29,77,228.0,27.0,16.0,16.0,357,541,65.99,4710,30,13,0,5.5,2.4,101.8,38,227,6.6,8.71,8.73,7.77,294.4,9.0,7.0,0.0,1.0,1.0,29,52,1.79,0,3.3,0.0,0,1,0
2010,28,74,228.0,29.3,13.0,13.0,255,441,57.82,3000,23,15,1,5.2,3.4,81.8,24,145,5.2,6.8,6.32,5.68,230.8,4.0,9.0,0.0,1.0,1.0,40,269,6.73,0,20.7,0.0,0,0,0
2017,24,76,222.0,27.0,15.0,15.0,281,453,62.03,3232,13,15,1,2.9,3.31,79.3,27,173,5.6,7.13,6.22,5.51,215.5,9.0,6.0,0.0,3.0,4.0,60,312,5.2,5,20.8,0.0,30,0,0
2013,33,72,210.0,28.5,7.0,6.0,77,141,54.61,1215,5,3,1,3.5,2.13,86.5,15,99,9.6,8.62,8.37,6.93,173.6,2.0,4.0,0.0,0.0,0.0,36,306,8.5,2,43.7,0.0,12,0,0
1986,25,74,200.0,25.7,16.0,16.0,263,492,53.46,3247,17,23,2,3.5,4.67,66.2,33,243,6.3,6.6,5.19,4.4,202.9,4.0,12.0,0.0,0.0,0.0,18,41,2.28,1,2.6,0.0,6,0,0
1995,25,75,210.0,26.2,15.0,13.0,209,391,53.45,2564,13,20,1,3.3,5.12,63.7,42,255,9.7,6.56,4.92,3.85,170.9,7.0,6.0,0.0,1.0,1.0,43,193,4.49,1,12.9,0.0,6,0,0
1992,34,73,193.0,25.5,16.0,16.0,230,413,55.69,3115,15,12,0,3.6,2.91,79.9,48,323,10.4,7.54,6.96,5.54,194.7,10.0,6.0,0.0,1.0,1.0,37,74,2.0,2,4.6,0.0,12,0,0
1992,26,73,217.0,28.6,9.0,5.0,73,131,55.73,787,5,5,1,3.8,3.82,70.4,16,98,10.9,6.01,5.05,3.84,87.4,2.0,3.0,0.0,1.0,1.0,4,15,3.75,0,1.7,0.0,0,0,0
2009,28,77,220.0,26.1,16.0,16.0,317,509,62.28,4021,27,14,0,5.3,2.75,93.1,30,216,5.6,7.9,7.72,6.89,251.3,8.0,8.0,0.0,1.0,2.0,17,65,3.82,0,4.1,0.0,0,0,0
2002,22,72,210.0,28.5,15.0,15.0,231,421,54.87,2936,16,8,0,3.8,1.9,81.6,33,206,7.3,6.97,6.88,5.93,195.7,8.0,6.0,1.0,2.0,2.0,113,777,6.88,8,51.8,0.0,48,1,0
1988,25,77,212.0,25.1,16.0,16.0,308,517,59.57,3964,31,18,1,6.0,3.48,89.2,28,197,5.1,7.67,7.3,6.56,247.8,10.0,6.0,0.0,0.0,0.0,34,104,3.06,0,6.5,0.0,0,0,0
1986,27,73,195.0,25.7,6.0,6.0,77,150,51.33,995,5,8,0,3.3,5.33,61.4,6,40,3.8,6.63,4.9,4.46,165.8,6.0,0.0,0.0,0.0,0.0,22,152,6.91,1,25.3,0.0,6,0,0
1996,35,75,215.0,26.9,13.0,13.0,242,402,60.2,2548,23,14,1,5.7,3.48,83.2,32,181,7.4,6.34,5.92,5.06,196.0,7.0,6.0,0.0,0.0,0.0,37,179,4.84,1,13.8,0.0,6,0,0
2013,31,74,228.0,29.3,11.0,9.0,217,350,62.0,2454,14,12,1,4.0,3.43,82.0,21,109,5.7,7.01,6.27,5.62,223.1,3.0,6.0,0.0,2.0,2.0,43,225,5.23,3,20.5,0.0,18,0,0
2015,25,79,240.0,27.0,8.0,7.0,170,275,61.82,1967,10,6,0,3.6,2.18,86.4,23,151,7.7,7.15,6.9,5.86,245.9,5.0,2.0,0.0,2.0,2.0,21,61,2.9,1,7.6,0.0,6,0,0
1985,29,75,218.0,27.2,14.0,14.0,200,377,53.05,2709,15,19,1,4.0,5.04,68.5,46,366,10.9,7.19,5.71,4.23,193.5,4.0,10.0,0.0,2.0,3.0,39,130,3.33,0,9.3,0.0,0,0,0
2018,41,76,225.0,27.4,16.0,16.0,375,570,65.79,4355,29,11,0,5.1,1.93,97.7,21,147,3.6,7.64,7.79,7.26,272.2,11.0,5.0,0.0,1.0,2.0,23,35,1.52,2,2.2,0.0,12,1,0
1989,27,73,202.0,26.6,16.0,11.0,156,306,50.98,2058,16,16,0,5.2,5.23,68.2,10,68,3.2,6.73,5.42,5.03,128.6,5.0,6.0,0.0,1.0,1.0,24,71,2.96,1,4.4,0.0,6,0,0
1985,25,76,210.0,25.6,16.0,16.0,297,488,60.86,3888,25,8,1,5.1,1.64,96.2,62,399,11.3,7.97,8.25,6.6,243.0,11.0,5.0,0.0,1.0,1.0,25,58,2.32,0,3.6,0.0,0,1,0
2013,27,72,229.0,31.1,5.0,1.0,25,38,65.79,248,1,1,0,2.6,2.63,81.9,2,11,5.0,6.53,5.87,5.3,49.6,0.0,1.0,0.0,0.0,0.0,14,52,3.71,0,10.4,0.0,0,0,0
2001,31,75,196.0,24.5,4.0,3.0,84,129,65.12,694,5,6,1,3.9,4.65,72.3,6,48,4.4,5.38,4.06,3.53,173.5,2.0,1.0,0.0,2.0,0.0,4,5,1.25,0,1.3,0.0,0,0,0
1994,33,75,215.0,26.9,16.0,16.0,263,455,57.8,3334,20,16,1,4.4,3.52,80.8,41,232,8.3,7.33,6.62,5.61,208.4,9.0,7.0,0.0,2.0,3.0,46,159,3.46,2,9.9,0.0,12,1,0
2000,30,75,217.0,27.1,8.0,5.0,145,240,60.42,2063,16,5,0,6.7,2.08,101.8,24,145,9.1,8.6,8.99,7.63,257.9,2.0,3.0,0.0,0.0,1.0,20,69,3.45,1,8.6,0.0,6,0,0
2013,36,76,225.0,27.4,16.0,16.0,380,628,60.51,4343,25,11,1,4.0,1.75,87.3,40,256,6.0,6.92,6.92,6.13,271.4,12.0,4.0,0.0,5.0,5.0,32,18,0.56,0,1.1,0.0,0,1,0
1993,33,75,215.0,26.9,16.0,16.0,348,551,63.16,4030,25,10,0,4.5,1.81,92.8,39,293,6.6,7.31,7.4,6.42,251.9,9.0,7.0,0.0,1.0,1.0,44,153,3.48,0,9.6,0.0,0,1,0
1990,30,76,210.0,25.6,16.0,16.0,226,411,54.99,2855,13,10,0,3.2,2.43,77.3,34,262,7.6,6.95,6.48,5.4,178.4,6.0,10.0,0.0,0.0,0.0,21,72,3.43,0,4.5,0.0,0,0,0
2011,34,76,225.0,27.4,16.0,16.0,401,611,65.63,5235,39,12,1,6.4,1.96,105.6,32,173,5.0,8.57,8.96,8.25,327.2,13.0,3.0,0.0,1.0,2.0,43,109,2.53,3,6.8,0.0,18,1,0
1985,27,76,205.0,25.0,16.0,2.0,70,126,55.56,978,5,7,1,4.0,5.56,70.8,14,118,10.0,7.76,6.06,4.61,61.1,0.0,2.0,0.0,0.0,0.0,8,48,6.0,1,3.0,0.0,6,0,0
1985,28,76,198.0,24.1,16.0,5.0,53,107,49.53,777,1,5,0,0.9,4.67,57.3,17,102,13.7,7.26,5.35,3.79,48.6,4.0,1.0,0.0,0.0,0.0,24,77,3.21,5,4.8,0.0,30,0,0
2017,29,75,202.0,25.2,16.0,16.0,347,540,64.26,4093,27,13,2,5.0,2.41,93.9,41,342,7.1,7.58,7.5,6.38,255.8,7.0,9.0,0.0,1.0,4.0,49,179,3.65,4,11.2,0.0,24,0,0
2009,40,74,222.0,28.5,16.0,16.0,363,531,68.36,4202,33,7,1,6.2,1.32,107.2,34,247,6.0,7.91,8.56,7.61,262.6,12.0,4.0,0.0,2.0,2.0,9,7,0.78,0,0.4,0.0,0,1,0
2000,26,74,216.0,27.7,15.0,15.0,221,412,53.64,2489,13,15,0,3.2,3.64,67.3,41,242,9.1,6.04,5.03,4.04,165.9,8.0,7.0,0.0,3.0,5.0,44,199,4.52,2,13.3,0.0,12,0,0
1986,26,75,215.0,26.9,16.0,16.0,280,504,55.56,3485,19,13,1,3.8,2.58,79.0,32,233,6.0,6.91,6.51,5.68,217.8,11.0,5.0,0.0,1.0,1.0,52,257,4.94,1,16.1,0.0,12,1,0
1991,24,75,195.0,24.4,16.0,3.0,36,68,52.94,345,1,4,0,1.5,5.88,47.7,9,57,11.7,5.07,2.72,1.66,21.6,1.0,2.0,0.0,0.0,0.0,4,0,0.0,0,0.0,0.0,0,0,0
2017,40,76,225.0,27.4,16.0,16.0,385,581,66.27,4577,32,8,1,5.5,1.38,102.8,35,201,5.7,7.88,8.36,7.56,286.1,13.0,3.0,0.0,2.0,2.0,25,28,1.12,0,1.8,0.0,0,1,1
2007,27,74,230.0,29.5,16.0,16.0,335,520,64.42,4211,36,19,2,6.9,3.65,97.4,24,176,4.4,8.1,7.84,7.17,263.2,13.0,3.0,0.0,2.0,2.0,31,129,4.16,2,8.1,0.0,12,1,0
1989,32,78,205.0,23.7,14.0,4.0,75,150,50.0,1006,3,5,0,2.0,3.33,64.5,10,71,6.3,6.71,5.61,4.81,71.9,1.0,3.0,0.0,1.0,1.0,7,42,6.0,0,3.0,0.0,0,0,0
2001,29,73,218.0,28.8,16.0,16.0,266,442,60.18,3109,14,11,0,3.2,2.49,81.7,29,175,6.2,7.03,6.55,5.77,194.3,13.0,3.0,0.0,1.0,1.0,96,537,5.59,5,33.6,0.0,30,1,0
1988,26,76,209.0,25.4,16.0,14.0,245,435,56.32,3139,17,19,0,3.9,4.37,73.9,21,112,4.6,7.22,6.03,5.51,196.2,3.0,11.0,0.0,1.0,2.0,51,314,6.16,2,19.6,0.0,12,0,0
1994,28,76,219.0,26.7,14.0,14.0,233,361,64.54,2676,13,12,0,3.6,3.32,84.9,14,59,3.7,7.41,6.64,6.23,191.1,10.0,4.0,0.0,0.0,1.0,30,62,2.07,1,4.4,0.0,6,1,0
2003,38,76,224.0,27.3,8.0,6.0,107,192,55.73,1050,3,7,0,1.6,3.65,61.3,14,101,6.8,5.47,4.14,3.37,131.3,3.0,3.0,0.0,0.0,0.0,14,35,2.5,0,4.4,1.0,2,0,0
1988,35,76,210.0,25.6,6.0,4.0,67,140,47.86,834,4,13,0,2.9,9.29,37.6,8,77,5.4,5.96,2.35,1.7,139.0,1.0,3.0,0.0,0.0,0.0,6,12,2.0,1,2.0,0.0,6,0,0
2000,30,75,196.0,24.5,6.0,5.0,102,178,57.3,964,3,6,1,1.7,3.37,64.0,5,24,2.7,5.42,4.24,3.99,160.7,3.0,2.0,0.0,0.0,1.0,10,35,3.5,0,5.8,0.0,0,0,0
1996,25,75,230.0,28.7,8.0,3.0,57,104,54.81,667,4,5,0,3.8,4.81,67.3,9,52,8.0,6.41,5.02,4.16,83.4,0.0,3.0,0.0,0.0,0.0,2,13,6.5,0,1.6,0.0,0,0,0
2013,29,76,213.0,25.9,15.0,15.0,308,508,60.63,3313,23,7,0,4.5,1.38,89.1,39,210,7.1,6.52,6.81,5.94,220.9,11.0,4.0,0.0,1.0,1.0,76,431,5.67,1,28.7,0.0,6,1,0
2010,28,76,226.0,27.5,6.0,2.0,57,99,57.58,507,2,3,0,2.0,3.03,65.5,5,13,4.8,5.12,4.16,3.84,84.5,1.0,1.0,0.0,0.0,0.0,20,43,2.15,1,7.2,0.0,6,0,0
2011,31,72,210.0,28.5,13.0,13.0,253,423,59.81,3303,18,14,1,4.3,3.31,84.9,23,126,5.2,7.81,7.17,6.52,254.1,7.0,6.0,0.0,0.0,0.0,76,589,7.75,1,45.3,0.0,6,0,0
1998,28,73,215.0,28.4,13.0,13.0,208,354,58.76,2601,20,9,2,5.6,2.54,89.9,28,172,7.3,7.35,7.33,6.35,200.1,10.0,3.0,0.0,4.0,4.0,49,192,3.92,0,14.8,0.0,0,0,0
1998,30,77,235.0,27.9,4.0,2.0,65,101,64.36,747,7,5,1,6.9,4.95,89.0,4,30,3.8,7.4,6.55,6.02,186.8,2.0,0.0,0.0,0.0,1.0,12,15,1.25,0,3.8,0.0,0,0,0
2006,26,77,250.0,29.6,6.0,6.0,108,183,59.02,1159,7,5,0,3.8,2.73,79.0,9,48,4.7,6.33,5.87,5.34,193.2,3.0,3.0,0.0,0.0,1.0,25,41,1.64,2,6.8,0.0,12,0,0
1993,27,76,219.0,26.7,14.0,14.0,271,392,69.13,3100,15,6,0,3.8,1.53,99.0,26,153,6.2,7.91,7.98,7.12,221.4,11.0,3.0,0.0,0.0,1.0,32,125,3.91,0,8.9,0.0,0,1,0
2006,30,75,230.0,28.7,16.0,16.0,313,485,64.54,3352,17,16,1,3.5,3.3,82.6,30,172,5.8,6.91,6.13,5.44,209.5,10.0,6.0,0.0,1.0,2.0,35,109,3.11,0,6.8,0.0,0,0,0
1985,33,74,193.0,24.8,14.0,14.0,267,450,59.33,3157,21,17,1,4.7,3.78,80.6,30,257,6.3,7.02,6.25,5.32,225.5,10.0,4.0,0.0,1.0,2.0,22,44,2.0,1,3.1,0.0,12,0,0
2018,31,74,220.0,28.2,11.0,11.0,226,365,61.92,2566,21,11,1,5.8,3.01,89.6,21,157,5.4,7.03,6.82,6.05,233.3,5.0,6.0,0.0,3.0,4.0,16,99,6.19,0,9.0,0.0,0,0,0
1985,35,73,195.0,25.7,8.0,1.0,31,54,57.41,364,2,3,0,3.7,5.56,67.2,4,35,6.9,6.74,4.98,4.03,45.5,0.0,1.0,0.0,0.0,0.0,4,12,3.0,1,1.5,0.0,6,0,0
1992,25,76,218.0,26.5,10.0,10.0,167,306,54.58,1963,7,15,2,2.3,4.9,61.5,27,188,8.1,6.42,4.67,3.72,196.3,6.0,4.0,0.0,1.0,3.0,14,26,1.86,1,2.6,0.0,6,0,0
1995,25,77,230.0,27.3,16.0,16.0,254,456,55.7,2814,11,10,1,2.4,2.19,73.1,44,206,8.8,6.17,5.67,4.76,175.9,5.0,11.0,0.0,1.0,1.0,45,228,5.07,4,14.3,0.0,24,0,0
2016,22,76,222.0,27.0,7.0,7.0,112,205,54.63,1089,5,7,1,2.4,3.41,63.6,26,222,11.3,5.31,4.26,2.82,155.6,0.0,7.0,0.0,0.0,0.0,8,16,2.0,1,2.3,0.0,6,0,0
